,Actual_OFI,VAR_Only_OFI,Combined_Model_OFI,actual_signal,forecasted_VAR_signal,forecasted_UDE_signal
0,-0.3453887884267631,0.011032471977856095,-0.3330274099336756,SELL,BUY,SELL
1,-0.9429928741092637,0.008256929521708142,-0.9188313499602754,SELL,BUY,SELL
2,0.22686025408348456,0.0035660295629849053,0.2260800197745863,BUY,BUY,BUY
3,-0.12210200927357033,0.003454996200863342,-0.12224156209535617,SELL,BUY,SELL
4,0.8428571428571429,0.0034132151726204776,0.8507573042459547,BUY,BUY,BUY
5,-0.5615763546798029,0.003411825959384966,-0.5550591757440504,SELL,BUY,SELL
6,0.7913043478260869,0.0034113266655422395,0.7972307409243756,BUY,BUY,BUY
7,-0.01818181818181818,0.003411303455182402,-0.018959814180922952,SELL,BUY,SELL
8,-0.12941176470588237,0.003411299296313218,-0.1296825864440157,SELL,BUY,SELL
9,-0.04961832061068702,0.003411299050418545,-0.05035863405489259,SELL,BUY,SELL
10,0.47246376811594204,0.00341129899283552,0.47335924584734906,BUY,BUY,BUY
11,-0.17582417582417584,0.00341129898925888,-0.17626478455510444,SELL,BUY,SELL
12,-0.06666666666666667,0.003411298988838623,-0.06717142649084741,SELL,BUY,SELL
13,0.33527696793002915,0.0034112989888028427,0.33507247205922935,BUY,BUY,BUY
14,-0.17054263565891473,0.0034112989887956913,-0.1707296147114735,SELL,BUY,SELL
15,0.183206106870229,0.0034112989887952333,0.1817159195221821,BUY,BUY,BUY
16,-0.5609756097560976,0.0034112989887952337,-0.5545148902288983,SELL,BUY,SELL
17,-0.6826722338204593,0.003411298988795177,-0.67305015014551,SELL,BUY,SELL
18,0.04422869471413161,0.003411298988795177,0.04328445373408192,BUY,BUY,BUY
19,0.45652173913043476,0.003411298988795177,0.4575169129065098,BUY,BUY,BUY
20,0.17994858611825193,0.003411298988795177,0.1789747854986701,BUY,BUY,BUY
21,-0.05166051660516605,0.003411298988795177,-0.05237686272021394,SELL,BUY,SELL
22,-0.48466257668711654,0.003411298988795177,-0.47974953957447647,SELL,BUY,SELL
23,0.1921182266009852,0.003411298988795177,0.191188166603852,BUY,BUY,BUY
24,0.034482758620689655,0.003411298988795177,0.03351281777766068,BUY,BUY,BUY
25,0.07869481765834933,0.003411298988795177,0.07752325300414364,BUY,BUY,BUY
26,0.5332252836304701,0.003411298988795177,0.5352464453752552,BUY,BUY,BUY
27,-0.6063348416289592,0.003411298988795177,-0.5987169226215714,SELL,BUY,SELL
28,0.8796296296296297,0.003411298988795177,0.889343594017746,BUY,BUY,BUY
29,-0.8961937716262975,0.003411298988795177,-0.8802254843612927,SELL,BUY,SELL
30,0.36363636363636365,0.003411298988795177,0.36300261653337706,BUY,BUY,BUY
31,0.14789687924016282,0.003411298988795177,0.146847354980877,BUY,BUY,BUY
32,0.1319910514541387,0.003411298988795177,0.1307447442223676,BUY,BUY,BUY
33,-0.30612244897959184,0.003411298988795177,-0.3042896349620287,SELL,BUY,SELL
34,0.046251993620414676,0.003411298988795177,0.045199800906345566,BUY,BUY,BUY
35,-0.8609865470852018,0.003411298988795177,-0.8460158924146428,SELL,BUY,SELL
36,-0.1509433962264151,0.003411298988795177,-0.15087768930808537,SELL,BUY,SELL
37,0.9595141700404858,0.003411298988795177,0.9732872549747434,BUY,BUY,BUY
38,0.5808383233532934,0.003411298988795177,0.5835263332687637,BUY,BUY,BUY
39,-0.9693486590038314,0.003411298988795177,-0.9508360148532914,SELL,BUY,SELL
40,-0.01611170784103115,0.003411298988795177,-0.01685475056009994,SELL,BUY,SELL
41,-0.07193229901269393,0.003411298988795177,-0.07244288873171434,SELL,BUY,SELL
42,0.22310756972111553,0.003411298988795177,0.22212470483754201,BUY,BUY,BUY
43,0.3949579831932773,0.003411298988795177,0.3951487385193214,BUY,BUY,BUY
44,-0.46835443037974683,0.003411298988795177,-0.4636897242326547,SELL,BUY,SELL
45,-0.09774436090225563,0.003411298988795177,-0.0982917439686448,SELL,BUY,SELL
46,0.022408963585434174,0.003411298988795177,0.0214584544681744,BUY,BUY,BUY
47,-0.41,0.003411298988795177,-0.4064543372615399,SELL,BUY,SELL
48,-0.5359477124183006,0.003411298988795177,-0.5298694398864009,SELL,BUY,SELL
49,0.352059925093633,0.003411298988795177,0.351903441165757,BUY,BUY,BUY
50,0.06926406926406926,0.003411298988795177,0.06805509812483357,BUY,BUY,BUY
51,0.1559633027522936,0.003411298988795177,0.15426096212192508,BUY,BUY,BUY
52,0.005758157389635317,0.003411298988795177,0.004760352572455107,BUY,BUY,BUY
53,-0.8304347826086956,0.003411298988795177,-0.8164493151102983,SELL,BUY,SELL
